seed,policy,interval,arrival_rate,arrivals,queue,utilization,offered_load_ratio,replicas_target,replicas_active,p95_ms,p99_ms,cvar95_ms,smoothed_cvar_ms,pressure,predicted_next_p99_ms,burst
505,keda_style,206,558.7191396020103,167327.0,0.0,0.4647972222222222,0.9295944444444444,6,6,143.80004882068013,198.15928425717777,177.68052402336062,181.59649388669249,0.40655705638006173,282.20352984601624,0
505,keda_style,207,465.26053130376783,139746.0,0.0,0.3881833333333333,0.7763666666666666,6,6,143.654023816475,205.19514112368822,180.26819161639227,181.19800320560242,0.06351456894086674,236.3516521144822,0
505,keda_style,208,640.3554642513426,193248.0,13248.0,0.5368,1.0736,7,6,147.93121392299537,207.4662925842184,184.35236395060124,182.14431142910206,7.28499345257816,7683.425066700023,0
505,keda_style,209,536.3944066642036,160569.0,0.0,0.41385,0.8277,7,7,144.89733685715052,211.3419303789873,185.3173611374963,183.0962263416203,0.0469630118791209,236.5095804007532,0
505,keda_style,210,623.8066999821016,187313.0,0.0,0.44598333333333334,0.8919666666666667,6,7,142.58018222114129,215.08893614863928,185.3416455528478,183.76985210498856,0.18349281816030588,273.65181207548443,0
505,keda_style,211,782.8109185741272,234857.0,54857.0,0.6523805555555555,1.304761111111111,7,6,142.57678046346408,219.9190723909072,187.07776203753443,184.76222508475232,7.43623763078012,30581.603420174757,0
505,keda_style,212,760.8771107470118,228956.0,73813.0,0.6757452380952381,1.3514904761904762,8,7,217.6224251671623,291.1443453849757,262.19371511120613,207.99167209268845,6.486823905148467,41073.47532521155,0
505,keda_style,213,728.4791434785561,218313.0,52126.0,0.6085958333333333,1.2171916666666667,9,8,237.03651771527709,316.26314156088426,288.36787613183225,232.10453330443158,0.21970745070417594,29049.605105869705,0
505,keda_style,214,764.448986578067,229394.0,11520.0,0.5213333333333333,1.0426666666666666,10,9,237.8717051147294,315.8844755613056,288.44485631388073,249.0066302072663,0.08392555775679035,6689.7030633998465,0
505,keda_style,215,668.6256242681793,200497.0,0.0,0.3533616666666667,0.7067233333333334,10,10,237.7470777349913,315.8844755613056,288.5606458827502,260.8728349099115,0.01030318837319752,323.0042305005187,0
505,keda_style,216,639.2969558405762,191860.0,0.0,0.31976666666666664,0.6395333333333333,9,10,237.30936388682838,313.1905503876871,287.1353806456289,268.7515986306267,0.007671011598159556,321.30827800275387,0
505,keda_style,217,600.6164207217906,180311.0,0.0,0.33390925925925924,0.6678185185185185,8,9,237.01366720415456,315.8844755613056,287.36751190018316,274.33637261149363,0.012142884731487266,324.14618174258914,0
505,keda_style,218,725.9292878150475,217155.0,0.0,0.45240625,0.9048125,8,8,237.30936388682838,317.9297910302993,289.45976274023405,278.87338965011577,0.19776043940626634,378.7464845728372,0
505,keda_style,219,877.9382673393856,263663.0,23663.0,0.5492979166666667,1.0985958333333334,9,8,236.66222349619898,317.9297910302993,289.22243532428547,281.97810335236665,5.465199065611916,13511.302911825029,0
505,keda_style,220,878.1346001415143,263032.0,16695.0,0.5309166666666667,1.0618333333333334,10,9,207.62095633495042,297.2781388355328,257.05776906725356,274.5020030668327,0.9240590812977988,9613.018851312372,0
505,keda_style,221,825.8275349864986,247644.0,0.0,0.440565,0.88113,10,10,167.89801242467834,218.63650952389176,201.44557817491477,252.5850755992573,0.05305808010129138,324.7623877530963,0
505,keda_style,222,720.0374843403987,216015.0,0.0,0.360025,0.72005,9,10,151.39837851353192,204.9539542437917,187.75025444260692,233.1346292522622,0.0173340213766696,229.94692914918073,0
505,keda_style,223,716.3301866195101,215240.0,0.0,0.3985925925925926,0.7971851851851852,8,9,151.39837851353192,204.9539542437917,189.44004990113262,220.0262554469233,0.04435165326672744,229.08417422323456,0
505,keda_style,224,730.1132075293862,219518.0,0.0,0.4573291666666667,0.9146583333333334,8,8,151.98836380771584,204.9539542437917,189.71847720980304,210.9339219757872,0.21811629654564343,268.771071528867,0
505,keda_style,225,680.534538158839,203943.0,0.0,0.42488125,0.8497625,8,8,152.98962210303887,204.9539542437917,189.90753272700545,204.62600520115265,0.09323701415286108,244.94810663173752,0
505,keda_style,226,712.1888203262029,212890.0,0.0,0.4435208333333333,0.8870416666666666,7,8,151.39837851353192,201.4192218925983,183.48282984959812,198.28305259568629,0.153942169579363,258.3748659431741,0
505,keda_style,227,731.9012979037766,219892.0,9892.0,0.523552380952381,1.047104761904762,8,7,151.67886526910834,201.4192218925983,186.4047933875091,194.7195748332331,6.157038816284801,5825.233038047266,0
505,keda_style,228,541.6838924737003,163051.0,0.0,0.36029791666666666,0.7205958333333333,8,8,141.46088234368295,201.4192218925983,180.8007884887692,190.54393892989393,0.016606092383790263,212.31659760900124,0
505,keda_style,229,710.7236507949759,213907.0,0.0,0.4456395833333333,0.8912791666666666,7,8,140.10270360274365,201.17216085376185,179.010897734953,187.08402657141164,0.15079738576512514,254.24960969445277,0
505,keda_style,230,743.0034715036583,223004.0,13004.0,0.5309619047619047,1.0619238095238095,8,7,142.7469020435367,203.9426448251327,182.2878975411409,185.64518786233043,6.236358374524766,7539.838985255121,0
505,keda_style,231,477.70680723735126,143113.0,0.0,0.32524375,0.6504875,8,8,147.11266371396286,208.2003355736793,189.34584879927138,186.7553861434127,0.008088514491469257,213.8982438148411,0
505,keda_style,232,579.4250362355931,173417.0,0.0,0.3612854166666667,0.7225708333333334,7,8,143.9929847794175,206.26783853263714,186.87953861428528,186.79263188467445,0.026682041256223296,224.45082782184664,0
505,keda_style,233,413.84140735526904,124015.0,0.0,0.29527380952380955,0.5905476190476191,6,7,143.49498736885207,204.15089371661756,185.3183357793647,186.35034305308153,0.010380509061143073,213.43628582394786,0
505,keda_style,234,488.91497506541276,145931.0,0.0,0.4053638888888889,0.8107277777777778,5,6,143.87635921361476,206.82290177676595,188.06516865116967,186.86479073250797,0.1006887580428172,248.74425474506222,0
505,keda_style,235,709.8474314613427,213311.0,63311.0,0.7110366666666667,1.4220733333333333,6,5,161.06147324049712,218.46837034631812,200.70330884600457,191.01634616655696,9.425121733527662,35238.805641493935,0
505,keda_style,236,559.1344172613971,167996.0,51307.0,0.6425194444444444,1.2850388888888888,7,6,226.87488753030243,314.76218131190467,275.982213092074,216.50610624421205,0.4507838117499467,28621.16993789599,0
505,keda_style,237,418.53305055042523,125778.0,0.0,0.4216309523809524,0.8432619047619048,7,7,229.0894597491986,314.76218131190467,276.55803482934306,234.52168481975133,0.010852020710930917,322.22621812973694,0
505,keda_style,238,500.93672888561065,149742.0,0.0,0.3565285714285714,0.7130571428571428,6,7,227.05454434032873,315.0418918312849,277.82716208647037,247.513327999767,0.030426555866330012,333.10410552778075,0
505,keda_style,239,363.9061292790824,109011.0,0.0,0.30280833333333335,0.6056166666666667,5,6,225.90221817742892,314.1033768644982,275.4421034490863,255.8919606345628,0.015548025480077108,325.3307749465135,0
505,keda_style,240,411.0152746091462,122936.0,0.0,0.4097866666666667,0.8195733333333334,4,5,226.36830721190077,314.1033768644982,275.5164751613413,261.7793149925963,0.13457563634898848,363.7327572964135,0
505,keda_style,241,393.1248779162631,118004.0,0.0,0.4916833333333333,0.9833666666666666,4,4,227.05454434032873,314.76218131190467,276.4835808676917,266.19059475512495,3.263358394302142,474.12257494144535,0
505,keda_style,242,237.95863199833244,71160.0,0.0,0.2965,0.593,4,4,226.36830721190077,314.76218131190467,276.0460974606921,269.14724556679505,0.0328560571986204,333.95529146734856,0
505,keda_style,243,265.9623964254051,79734.0,0.0,0.332225,0.66445,3,4,224.17014567952057,314.1033768644982,272.81953608439017,270.24893272207356,0.054015898529133174,342.5979699069868,0
505,keda_style,244,413.237414689572,123965.0,33965.0,0.6886944444444445,1.377388888888889,4,3,167.9109081351916,224.17773906620337,209.5094593272028,252.02709070361232,16.629767173139694,19215.630667918307,0
505,keda_style,245,215.42472963790712,64314.0,0.0,0.40949583333333334,0.8189916666666667,4,4,178.9068180800485,264.78859524566053,232.99755589052492,246.31823025968606,0.02034070773964174,277.7590472096276,0
505,keda_style,246,534.2312147834443,160079.0,40079.0,0.6669958333333333,1.3339916666666667,5,4,184.27847181182796,266.11980964341944,237.38462898223534,243.63814987645083,13.212171471157705,22521.63443386864,0
505,keda_style,247,317.3444959282739,95479.0,0.0,0.45186,0.90372,5,5,195.48160513009472,266.11980964341944,242.30149634324744,243.23715381648978,0.030147771630001933,284.0500743317531,0
505,keda_style,248,185.63098903589275,55712.0,0.0,0.18570666666666666,0.3714133333333333,5,5,194.25562164485729,266.421110134105,242.50764099716972,243.01829997069376,0.0028419716350064532,268.5218560338081,0
505,keda_style,249,412.38189601409476,123571.0,0.0,0.41190333333333334,0.8238066666666667,4,5,193.7898396719498,266.421110134105,242.31598530018573,242.80760556954135,0.1629927787477017,321.4920499044227,0
505,keda_style,250,205.07535073880956,61806.0,0.0,0.257525,0.51505,3,4,193.7898396719498,266.421110134105,242.35543579889995,242.67195463834892,0.017544048452880764,277.84987420718744,0
505,keda_style,251,300.76044965943595,90091.0,91.0,0.5005055555555555,1.001011111111111,3,3,196.10231196522156,272.86277357978213,245.41539750386607,243.49498749800404,18.721322981958007,548.1791525896758,0
505,keda_style,252,234.8313926523581,70784.0,0.0,0.39375,0.7875,3,3,190.16625434120547,255.6882930547847,233.79982130150862,240.58643763905542,0.20829567117547002,335.2618871337473,0
505,keda_style,253,236.07894650281878,71033.0,0.0,0.3946277777777778,0.7892555555555556,2,3,170.49080942438056,224.64394357542096,208.81292084303058,231.05438260024795,0.21418678911152572,318.9443615725701,0
505,keda_style,254,202.64510078763882,61209.0,1209.0,0.510075,1.02015,3,2,167.3395049329486,216.58801388922922,203.3642936998699,222.74735593013452,24.459566074397085,1124.9961827181655,0
505,keda_style,255,446.32139717521784,133774.0,44983.0,0.7499055555555556,1.4998111111111112,4,3,179.81226470225815,256.04664585773884,227.95875588182875,224.31077591564278,17.099404193384807,25218.529082672514,0
505,keda_style,256,416.0549383534292,124726.0,49709.0,0.7071208333333333,1.4142416666666666,5,4,267.1676182638599,361.402135957917,320.9089518250814,253.29022868847431,13.055681832652263,27912.965705179566,0
505,keda_style,257,150.09041890072302,44762.0,0.0,0.3149033333333333,0.6298066666666666,5,5,269.35346846577335,361.402135957917,322.23833068579364,273.9746592876701,0.0012355680623904657,362.32975297566884,0
505,keda_style,258,235.54708987136038,70163.0,0.0,0.23387666666666668,0.46775333333333335,4,5,270.2167415871344,361.402135957917,322.4807180336103,288.52647691145216,0.007783242682103362,366.8998167083073,0
505,keda_style,259,138.6386484159766,41259.0,0.0,0.1719125,0.343825,3,4,270.14563589393225,358.29214566533426,320.97556595418627,298.26120362427235,0.003944649245160638,364.28768501383547,0
505,keda_style,260,276.2467692987468,83444.0,0.0,0.46357777777777776,0.9271555555555555,3,3,270.2167415871344,358.29214566533426,321.5857429625264,305.25856542574854,0.998615198386465,473.93384859153883,0
505,keda_style,261,237.1892524741129,71353.0,0.0,0.39640555555555557,0.7928111111111111,3,3,270.14563589393225,358.29214566533426,320.960266993508,309.96907589607633,0.2454781380496377,425.80187580457863,0
505,keda_style,262,235.39752376533156,70427.0,0.0,0.3912611111111111,0.7825222222222222,2,3,271.07980676529996,361.402135957917,322.35441089659577,313.68467639623213,0.2353544508636675,427.58708135295467,0
505,keda_style,263,220.74791830923533,66303.0,6303.0,0.552525,1.10505,3,2,266.23405988999735,358.29214566533426,319.09483935303507,315.307725283273,27.154811204399675,4067.4189282796106,0
505,keda_style,264,394.33480631553624,118603.0,34906.0,0.6939222222222222,1.3878444444444444,4,3,193.29717357519263,266.03682057439,234.63174445386923,291.10493103445185,17.92669341172831,19780.214864181307,0
505,keda_style,265,202.29232705528767,60480.0,0.0,0.3974416666666667,0.7948833333333334,4,4,189.0036670950578,259.7307774908733,232.61406200026295,273.55767032419516,0.015373186429987078,276.22420924488904,0
505,keda_style,266,380.52945738738566,114117.0,0.0,0.4754875,0.950975,4,4,189.0036670950578,255.23032417602064,231.91377523377597,261.0645017970694,1.2221824561813228,382.71649189689253,0
505,keda_style,267,332.7433054707218,99646.0,0.0,0.4151916666666667,0.8303833333333334,4,4,188.47916560229672,255.23032417602064,231.51432927457236,252.1994500403203,0.2049297107299209,317.13098876242844,0
505,keda_style,268,354.5802878843733,106382.0,0.0,0.4432583333333333,0.8865166666666666,3,4,188.47916560229672,255.23032417602064,231.3920210793161,245.95722135201902,0.3792417823181719,336.9302234717277,0
505,keda_style,269,212.41588400359035,63666.0,0.0,0.3537,0.7074,2,3,190.09199744056974,255.23032417602064,232.20245093238586,241.83079022612907,0.10977169030555102,299.3757926726047,0
505,keda_style,270,410.8422207842627,123419.0,63419.0,0.75,1.5,3,2,203.39403744231933,260.794174665513,239.41685274247502,241.10660898103282,26.208453306318994,35379.26554384129,0
505,keda_style,271,288.61054845247384,86333.0,59752.0,0.75,1.5,4,3,368.4215927184506,507.92618349924413,429.269083320143,297.55535128276586,2.0534949570530205,33513.62081850654,0
505,keda_style,272,153.88232589683557,46202.0,0.0,0.441475,0.88295,4,4,368.55842819433417,507.92618349924413,429.7941804064929,337.2270000198839,0.005679623440712221,512.0146509102066,0
505,keda_style,273,394.32803790511207,118577.0,0.0,0.49407083333333335,0.9881416666666667,4,4,368.55842819433417,507.92618349924413,429.7941804064929,364.9971541358666,5.004575256471764,683.3351752254988,0
505,keda_style,274,239.5830729365438,72197.0,0.0,0.3008208333333333,0.6016416666666666,4,4,368.55842819433417,507.92618349924413,429.7941804064929,384.43626201705445,0.03519650021025583,528.1778028075665,0
505,keda_style,275,196.52822444648615,58966.0,0.0,0.24569166666666667,0.49138333333333334,3,4,368.55842819433417,507.92618349924413,429.7941804064929,398.04363753388594,0.014591564097200173,517.6564942831419,0
505,keda_style,276,99.14020206604951,29684.0,0.0,0.16491111111111112,0.32982222222222224,2,3,368.55842819433417,507.92618349924413,429.7941804064929,407.568800395668,0.007571912578333082,513.284632450081,0
505,keda_style,277,260.45078021159674,78326.0,18326.0,0.6527166666666666,1.3054333333333332,3,2,368.55842819433417,507.92618349924413,429.7941804064929,414.23641439891543,35.331659161127675,10836.57936605153,0
505,keda_style,278,226.1549085067201,67916.0,0.0,0.4791222222222222,0.9582444444444445,3,3,368.7948210183118,507.92618349924413,430.23397740394665,419.0356833004248,0.19951010155549026,569.0102865525716,0
505,keda_style,279,184.77515427748443,55545.0,0.0,0.3085833333333333,0.6171666666666666,3,3,225.70784279767605,289.64238886536464,263.9704737962887,372.516120449184,0.06849171881343034,540.7133461316604,0
505,keda_style,280,391.814060987495,117876.0,27876.0,0.6548666666666667,1.3097333333333334,4,3,168.38877316607207,217.20112721300293,199.09191375094505,320.4888584397123,22.56767992714031,15853.792027388368,0
505,keda_style,281,258.30103128190103,77710.0,0.0,0.4399416666666667,0.8798833333333334,4,4,175.12314072380474,230.26291193830548,207.25805902506454,286.51961861531794,0.05701870574431716,259.18017602251035,0
505,keda_style,282,176.01972301928242,53110.0,0.0,0.22129166666666666,0.44258333333333333,3,4,172.2862724730411,218.95093785993512,204.09451815152997,261.79208847618156,0.010443773757659104,237.47115352644505,0
505,keda_style,283,315.98504699996596,94652.0,4652.0,0.5258444444444444,1.051688888888889,4,3,174.4635587871536,219.38862598924567,204.771978896062,244.6860556021457,21.907219433384146,3009.2120999668787,0
505,keda_style,284,248.42411635001523,74949.0,0.0,0.33167083333333336,0.6633416666666667,4,4,173.96717045457456,226.667149332542,206.28573464433876,233.16595931480362,0.03638138582214777,247.44361913385234,0
505,keda_style,285,243.1082122067377,73143.0,0.0,0.3047625,0.609525,3,4,169.25297686257684,218.46612572242404,203.67779238250384,224.31950923511366,0.032708629026761755,245.79258476653345,0
505,keda_style,286,349.2105904432603,104393.0,14393.0,0.5799611111111111,1.1599222222222223,4,3,163.09556797324146,214.57513342508628,195.4508436776059,215.65890956786131,16.863126846629978,8355.921374280146,0
505,keda_style,287,171.53399275270874,51533.0,0.0,0.27469166666666667,0.5493833333333333,4,4,165.99718816649448,216.04239198710465,197.96367847453038,210.35034023986202,0.007871269134158093,221.59791753354256,0
505,keda_style,288,239.16132591205468,72152.0,0.0,0.3006333333333333,0.6012666666666666,3,4,158.486909248648,213.9891195293675,193.66250950135068,205.3439910183086,0.03027885460965203,234.0347555233913,0
505,keda_style,289,288.68738654693135,86655.0,0.0,0.48141666666666666,0.9628333333333333,3,3,144.24088602884498,192.7649987102106,178.7179518442481,197.35617926609044,1.9832237328739248,354.7926039337575,0
505,keda_style,290,108.24432872642015,32459.0,0.0,0.18032777777777778,0.36065555555555556,3,3,145.20706773535304,195.08275664398576,180.00830132044666,192.1518158823973,0.00927555848164301,201.5493704814369,0
505,keda_style,291,202.75089395139634,60987.0,0.0,0.33881666666666665,0.6776333333333333,2,3,142.00675765213376,192.7649987102106,176.8024623895587,187.54700983454572,0.10245677785374774,237.447365452404,0
505,keda_style,292,266.7990282618962,80577.0,20577.0,0.671475,1.34295,3,2,152.81474778510258,210.22087275770744,188.75178101206714,187.9084411878021,30.095140141193163,11770.83760054445,0
505,keda_style,293,234.19919066232208,69997.0,574.0,0.5031888888888889,1.0063777777777778,4,3,175.59045228580257,237.00799085733317,215.7577078579088,196.2632211888341,0.22869787428732344,617.9959923252575,0
505,keda_style,294,392.5358795098757,117280.0,0.0,0.4910583333333333,0.9821166666666666,4,4,175.4142791542187,238.4260487971106,214.90095973552084,201.85454275284013,3.896273778763469,404.42920308040084,0
505,keda_style,295,175.0059048474027,52473.0,0.0,0.2186375,0.437275,4,4,173.03686224463607,238.4260487971106,217.1875223934129,206.45443664501192,0.010042148845988159,245.38095285269011,0
505,keda_style,296,90.0,27244.0,0.0,0.11351666666666667,0.22703333333333334,3,4,172.32981634613122,238.4260487971106,217.20502905790795,209.67961436888072,0.0010296378808963317,239.20062534715458,0
505,keda_style,297,311.0174507008758,93239.0,3239.0,0.5179944444444444,1.0359888888888888,4,3,175.61586187458087,242.1433280191711,221.63043242241477,213.2648597849409,23.729391616400065,2257.8462880840307,0
505,keda_style,298,319.67132073835023,95065.0,0.0,0.4096,0.8192,4,4,177.03197753055065,242.16831941226792,222.64627183118242,216.07928339881335,0.22849443676738693,307.4285723777533,0
505,keda_style,299,315.7155931043769,94487.0,0.0,0.39369583333333336,0.7873916666666667,3,4,177.09327402221277,241.4008407307474,222.4939491160742,218.0036831139916,0.22221087489095637,306.56137277386733,0
506,cvar_safe,0,193.18511762319724,57814.0,0.0,0.48178333333333334,0.9635666666666667,3,2,144.33358013312375,212.23281857175934,187.1935812043746,231.15807436131237,9.660004528171415,412.45060141528893,0
506,cvar_safe,1,471.1713025442787,141308.0,51308.0,0.75,1.5,4,3,200.21189794792826,256.5255351100676,240.98578237168044,234.10638676442278,25.72010719714176,28713.2335385131,0
506,cvar_safe,2,321.34699184416684,96449.0,27757.0,0.6156541666666666,1.2313083333333332,5,4,291.5248732124256,356.436460854657,337.2878114407106,265.0608141673091,0.20191834884672166,15684.2355775032,0
506,cvar_safe,3,402.85623503965473,120899.0,0.0,0.49552,0.99104,6,5,277.68272751682287,355.1170151045688,327.36121131428365,283.75093331140147,0.14912886825202948,408.9497700314651,0
506,cvar_safe,4,273.1516206317204,81966.0,0.0,0.22768333333333332,0.45536666666666664,7,6,261.9263129601344,350.2156193943806,316.4582916652929,293.56314081756886,0.004542489710936829,358.4213818726565,0
506,cvar_safe,5,267.6105415350611,80418.0,0.0,0.19147142857142857,0.38294285714285714,8,7,251.45080288691736,340.0714694941383,306.5142771266219,297.44848171028474,0.0013246067753947127,351.2092166417792,0
506,cvar_safe,6,351.79830007271084,105511.0,0.0,0.21981458333333334,0.4396291666666667,9,8,247.17747679465722,334.73908775066093,300.60902395804646,298.39664438461324,0.0018007368919642243,341.41596153322695,0
506,cvar_safe,7,323.82872705334313,97403.0,0.0,0.18037592592592594,0.3607518518518519,10,9,243.54921734002573,332.0461266612506,293.66191170670794,296.97622458124164,0.00046272619703262096,335.0891423529677,0
506,cvar_safe,8,240.27640641040765,71757.0,0.0,0.119595,0.23919,11,10,242.75745796872354,332.0461266612506,293.1517804754391,295.82889134950085,3.932633568186623e-05,332.07600292866715,0
506,cvar_safe,9,226.22083384939464,67885.0,0.0,0.1028560606060606,0.2057121212121212,12,11,237.5052475608689,330.651364588294,288.9091463844813,293.75296785999495,1.1636320091586996e-05,332.05496923560986,0
506,cvar_safe,10,217.47099540084452,65027.0,0.0,0.09031527777777777,0.18063055555555554,13,12,153.6718158909315,202.78097710749554,188.51923669456218,262.18284851036515,4.015643441842102e-06,330.6544163547633,0
506,cvar_safe,11,200.04625639253453,60079.0,0.0,0.07702435897435897,0.15404871794871794,13,13,133.35369933774936,186.96345686058055,169.49483008040636,234.37644298137752,1.0663708828775171e-06,202.78178754072434,0
506,cvar_safe,12,386.80177649871933,116117.0,0.0,0.14886794871794873,0.29773589743589746,13,13,133.35369933774936,185.4236886848133,169.17770614594178,214.81682193074678,4.372203605972216e-05,186.99667108816487,0
506,cvar_safe,13,240.76231432044568,72541.0,0.0,0.09300128205128205,0.1860025641025641,13,13,134.4157045063502,197.66119322560863,173.93712961169385,202.55291423503087,3.0633947232034944e-06,197.66352133427984,0
506,cvar_safe,14,384.2363379625699,115252.0,0.0,0.14775897435897437,0.29551794871794873,12,13,133.3760876633597,185.4236886848133,166.57780762053883,191.76038225068325,4.2560290633888645e-05,197.6935252878221,0
506,cvar_safe,15,290.3583140905978,87210.0,0.0,0.121125,0.24225,11,12,134.18433064736698,196.7553089709628,168.24747418796576,184.706509831868,1.931615288259108e-05,196.76998641221908,0
506,cvar_safe,16,613.4410237769016,184396.0,0.0,0.2793878787878788,0.5587757575757576,11,11,133.54679328293395,198.42552292297748,168.91393951172142,179.96873873582402,0.00319926849366278,200.78234526979782,0
506,cvar_safe,17,310.62330898734785,93104.0,0.0,0.14106666666666667,0.28213333333333335,11,11,131.08172654942763,198.42552292297748,168.08988950540427,176.40508396669807,7.029266543806114e-05,198.47890783182146,0
506,cvar_safe,18,416.24710431621367,124915.0,0.0,0.18926515151515153,0.37853030303030305,11,11,133.54679328293395,199.10415310244517,170.38889638942513,174.60022769351616,0.00034334158765006364,199.3642008752584,0
506,cvar_safe,19,518.5096499613893,155337.0,0.0,0.2353590909090909,0.4707181818181818,11,11,130.890110728131,197.31584869887368,166.14011027449192,172.06219246780887,0.0011267624754323312,199.95098622557768,0
506,cvar_safe,20,330.9117290053205,98950.0,0.0,0.14992424242424243,0.29984848484848486,11,11,134.42337881213155,199.10415310244517,170.35693647230275,171.55061566915703,9.385932836384483e-05,199.17541932291368,0
506,cvar_safe,21,464.8889716389526,139602.0,0.0,0.21151818181818183,0.42303636363636365,11,11,129.90302276376642,194.42443341224813,164.95339686469563,169.5714500278186,0.0005744140973131695,199.53821922619832,0
506,cvar_safe,22,392.85293161857675,117464.0,0.0,0.17797575757575756,0.35595151515151513,11,11,129.90302276376642,198.957308922111,169.61133625797115,169.58341589686435,0.00022623452892199628,199.12885934980633,0
506,cvar_safe,23,388.2300980562849,115673.0,0.0,0.1752621212121212,0.3505242424242424,11,11,130.78404332985738,197.42857707014537,171.50250594642253,170.1591429117318,0.00020546372956642856,199.11314139620302,0
506,cvar_safe,24,412.8657758281865,123472.0,0.0,0.18707878787878787,0.37415757575757574,11,11,134.24212588952787,187.3168362782727,172.90023180317118,170.98146957916362,0.00027585451627656205,197.63765029344813,0
506,cvar_safe,25,493.49833048063465,148136.0,0.0,0.22444848484848484,0.4488969696969697,11,11,133.05114474564095,187.3168362782727,173.07721769759146,171.61019401469196,0.0007393833764360161,187.87465332842095,0
506,cvar_safe,26,413.68566136682267,123915.0,0.0,0.18775,0.3755,11,11,132.80732466173924,187.3168362782727,172.76222480972788,171.95580325320273,0.00027530845900594164,187.52549677285768,0
506,cvar_safe,27,397.1755030815596,119242.0,0.0,0.18066969696969698,0.36133939393939396,11,11,136.17552541854596,186.91277509598189,173.06626371330546,172.28894139123355,0.00021692163191395922,187.4813401315503,0
506,cvar_safe,28,590.0464793313114,177654.0,0.0,0.2691727272727273,0.5383454545454546,11,11,136.17552541854596,186.06422133452762,174.67221336113266,173.00392298220328,0.0020958250758024333,188.4731237702772,0
506,cvar_safe,29,300.5148484961965,89782.0,0.0,0.13603333333333334,0.2720666666666667,11,11,135.97204932045358,191.8405211307265,177.0652622072906,174.22232474972947,5.1080820926037976e-05,191.8793227378239,0
506,cvar_safe,30,239.8593752031023,72179.0,0.0,0.10936212121212122,0.21872424242424243,11,11,134.53618474642155,191.8405211307265,175.12706002608942,174.49374533263745,1.729891513777732e-05,191.8536660324369,0
506,cvar_safe,31,592.6044430424147,176924.0,0.0,0.2680666666666667,0.5361333333333334,11,11,131.4569927348629,189.74861380856538,172.226808642414,173.81366432557041,0.002583170767644106,193.7546995287797,0
506,cvar_safe,32,397.0869454752076,118427.0,0.0,0.17943484848484847,0.35886969696969695,11,11,131.0749547884418,189.74861380856538,169.25060485796647,172.44474648528922,0.00026162426480477377,189.94692985820328,0
506,cvar_safe,33,361.46336220341317,108717.0,0.0,0.16472272727272727,0.32944545454545454,11,11,131.56318522460265,193.3148252943204,172.56335201567776,172.48032814440577,0.00015326965487519776,193.43113205998225,0
506,cvar_safe,34,450.3218201266882,134548.0,0.0,0.20386060606060605,0.4077212121212121,11,11,130.50066699790898,189.74861380856538,169.91791687996928,171.7116047650748,0.0005153917050569606,193.70451797917352,0
506,cvar_safe,35,348.06114926738724,103975.0,0.0,0.15753787878787878,0.31507575757575756,11,11,130.47599501188066,193.3148252943204,171.38161570468318,171.6126080469573,0.0001254940043714791,193.41008124707594,0
506,cvar_safe,36,188.19122065132848,56500.0,0.0,0.0856060606060606,0.1712121212121212,11,11,127.68018699105878,187.85482188510215,166.15332936658987,169.97482444284705,5.4625082951587635e-06,193.31897657386486,0
506,cvar_safe,37,262.22611496804745,78442.0,0.0,0.11885151515151515,0.2377030303030303,11,11,129.33561253946075,185.95826522214432,165.7526867959251,168.70818314877044,3.0247416292690986e-05,187.8778029710005,0
506,cvar_safe,38,231.65405113305755,69596.0,0.0,0.10544848484848485,0.2108969696969697,11,11,129.29579772704903,174.89742161239064,162.60350256304238,166.876778973052,1.597953699539531e-05,185.9704077300476,0
506,cvar_safe,39,352.4888480247154,105664.0,0.0,0.1600969696969697,0.3201939393939394,11,11,130.9370693308778,184.07251620350397,164.51226988680267,166.16742624717722,0.00013483079581345835,184.17484969319204,0
506,cvar_safe,40,254.0432881579151,76045.0,0.0,0.11521969696969697,0.23043939393939394,11,11,130.0424117962371,187.4124856955444,165.83190076238355,166.0667686017391,2.3244032337501166e-05,187.43014705522674,0
506,cvar_safe,41,427.07360753758604,128827.0,0.0,0.19519242424242425,0.3903848484848485,11,11,130.9370693308778,184.6786581292375,163.4656376484732,165.28642931575934,0.00038108293800524415,187.7010106006395,0
506,cvar_safe,42,311.34677430382527,93188.0,0.0,0.1411939393939394,0.2823878787878788,10,11,131.76587137408893,191.27844900633144,165.48405830038368,165.34571801114663,6.601394402317659e-05,191.32858651332148,0
506,cvar_safe,43,387.76267979359915,116650.0,0.0,0.19441666666666665,0.3888333333333333,9,10,130.9370693308778,190.7652330846017,166.64345571195122,165.735039321388,0.0004915500112647907,191.6502026393623,0
506,cvar_safe,44,480.2304271315634,144267.0,0.0,0.2671611111111111,0.5343222222222223,9,9,131.80310566950664,194.30672739341995,169.03044748084014,166.72366176922364,0.003593703816841374,196.94425379993837,0
506,cvar_safe,45,415.91617510267804,124299.0,0.0,0.23018333333333332,0.46036666666666665,9,9,132.41884462710817,194.30672739341995,170.96107471992298,167.99488565443343,0.0016549478534530744,195.54412068497808,0
506,cvar_safe,46,292.54519299157755,87665.0,0.0,0.1623425925925926,0.3246851851851852,9,9,135.40586124151605,198.0304681330206,177.2503393283298,170.77152175660234,0.0002604829600539182,198.22792129624014,0
