slo_violation_pct,cvar95_ms,p95_ms,p99_ms,mean_latency_ms,seed,policy,replica_seconds,scaling_actions
6.459876543209877,951.0412134039688,621.7255566822645,1119.6935176520483,128.46555397325233,107,pid,3018.0,71
3.41358024691358,610.5906598950135,312.53049737831867,745.526908280399,97.46737139464722,107,predictive,2872.0,79
0.00205761316872428,172.35997296575755,133.0335475721107,195.11228908824532,63.49127757229699,108,cvar_safe,3552.0,21
0.7407407407407408,328.1772014653062,171.41952629037016,450.4186976838294,77.03913371088083,108,hpa_like,2464.0,31
1.573045267489712,437.9548830119714,192.90457142424856,597.7602283103101,85.44170443715127,108,keda_style,2314.0,30
1.3431069958847737,402.9215790845334,194.67055894097217,538.4766437931356,83.53218576008578,108,rule_based,2541.0,48
3.259259259259259,641.8924836326876,212.4167479536546,896.9071430032868,95.60607398289962,108,pid,2724.0,46
1.5648148148148147,412.0130948175677,185.72095147228578,586.3153520681407,83.39992225260228,108,predictive,2586.0,50
0.013888888888888888,200.0430753692036,142.70928309101933,233.61799795506016,66.00660652373121,109,cvar_safe,4043.0,46
1.3395061728395061,443.86761570643284,198.70653574955548,693.995360429686,83.80724699083898,109,hpa_like,2703.0,41
3.5185185185185186,776.5729516227866,331.9122812163851,1034.4723937408628,111.75735725909463,109,keda_style,2492.0,56
2.2371399176954734,547.7645091719904,273.0608668753673,784.5880768390396,96.41449064157071,109,rule_based,2641.0,57
6.565329218106995,943.1140358642035,613.3895041724704,1220.6526992494673,129.22195315664948,109,pid,3156.0,78
2.222736625514403,533.0710717822265,225.2022886394777,784.5880768390396,91.19451311098581,109,predictive,2806.0,69
1.492283950617284,403.9329679687134,178.49948066052238,584.2516225621313,78.59090324227347,110,cvar_safe,4252.0,76
2.7685185185185186,547.7618986251979,305.7767415305518,693.7441310989838,92.59306457789998,110,hpa_like,2631.0,52
2.991769547325103,566.2269470389723,345.04115563943174,695.7570348041162,97.81959137449724,110,keda_style,2470.0,54
2.8081275720164607,556.0934559433238,323.95925894632154,693.9196686216471,95.49962232083594,110,rule_based,2768.0,70
7.151234567901235,1044.2022289868173,730.1750403181624,1199.0507121725527,136.17979780850732,110,pid,3267.0,87
2.769547325102881,548.1018036606588,308.9514293066848,693.7441310989838,93.79938798257214,110,predictive,2906.0,78
0.04681069958847737,222.95224598301397,145.70885913594068,276.88029466279073,67.2271623716697,111,cvar_safe,3746.0,49
1.521090534979424,427.3500623247592,214.2213751076033,548.0641909409445,84.45431504072423,111,hpa_like,2590.0,46
2.695473251028807,634.3741924847308,313.7666312800874,906.8704317783304,100.33531137407022,111,keda_style,2468.0,49
1.2201646090534979,413.9897399572301,240.42692932517653,530.0789788034847,86.23235163262727,111,rule_based,2568.0,54
4.181584362139917,769.7099390876145,365.74502369015056,966.5129528672271,106.34370211711526,111,pid,2883.0,60
0.7587448559670782,344.0733004094256,184.75674830798383,441.2300510289216,79.65485134429017,111,predictive,2706.0,58
1.1589506172839505,391.4705618369675,167.00794698739205,581.7222070331014,77.46847572851158,112,cvar_safe,4052.0,67
3.343621399176955,771.6023107014349,372.2823440784258,1067.205787325733,108.01952421842178,112,hpa_like,2540.0,53
3.350308641975309,772.2229822601296,375.53372807554655,1067.205787325733,110.6217346433347,112,keda_style,2427.0,51
3.369341563786008,773.817305054446,383.8092137719668,1067.205787325733,109.20101803895105,112,rule_based,2755.0,77
7.201131687242798,1218.8219079315272,738.5825077367701,1571.477513419955,144.4255475368514,112,pid,3131.0,84
3.4382716049382713,779.1134761099704,393.45599113788086,1067.205787325733,109.16552705035852,112,predictive,2979.0,97
0.7067901234567902,318.1465413465151,162.14485848494675,398.3616517420821,73.16866640598067,113,cvar_safe,3920.0,65
3.1219135802469133,670.6179458795351,245.27278735009344,884.1822253645826,98.78088225465395,113,hpa_like,2497.0,44
3.133230452674897,677.0282866877636,275.31556945926854,884.1822253645826,101.25092640719667,113,keda_style,2448.0,44
3.846707818930041,836.2569109645025,336.37425427857886,1123.577669439412,109.88600650705554,113,rule_based,2798.0,68
5.038065843621399,910.7436615692517,503.5912201933074,1120.075945347778,116.68910100069994,113,pid,2997.0,62
1.977880658436214,467.2214476331921,206.57217088188878,665.7022581857043,87.2831981453444,113,predictive,2885.0,66
0.07561728395061729,231.70174494380367,145.77000525180713,301.0966173431125,67.5035623814692,114,cvar_safe,3820.0,40
0.7829218106995885,329.94976902420706,168.4314081583639,450.982957566844,76.23266190544122,114,hpa_like,2511.0,27
1.852366255144033,476.65024556817195,229.21904947190438,680.0018544683792,89.03108108260201,114,keda_style,2381.0,38
0.8652263374485597,382.0934447956762,212.1295019003384,470.0651166137861,83.15459314926922,114,rule_based,2498.0,40
4.992798353909465,789.3652497543058,498.23650706763743,922.5893967299083,108.64365709981068,114,pid,2949.0,62
0.8009259259259259,337.2612101499106,177.63189224857086,452.6754717218897,78.46040645073464,114,predictive,2615.0,51
0.02160493827160494,214.3842952438263,148.9088561564593,260.6930705081318,67.24624180062006,115,cvar_safe,3858.0,53
1.1358024691358024,417.88171929463545,219.6000537299644,524.3704616170146,83.69101926222305,115,hpa_like,2659.0,49
4.382716049382716,706.4288328988819,437.20612644011993,841.6971417960387,104.82566132621317,115,keda_style,2537.0,54
4.46604938271605,708.7551062539335,454.02340318634907,841.6971417960387,105.38289193395993,115,rule_based,2920.0,78
7.635288065843622,1181.6777172276873,826.0814901904685,1390.4431422058647,142.84554601399608,115,pid,3401.0,90
4.3765432098765435,706.1148405249827,433.8477652365046,841.6971417960387,102.09875567785113,115,predictive,3058.0,80
